titulo,cluster
"Sem acordo, PSD de Minas pode apoiar Bolsonaro, e não Lula",-1
"'Putin só tem pela frente tipos diferentes de derrota', diz analista militar",-1
Enem: Inep detalha como instituições estrangeiras podem acessar dados,-1
"Mau humor toma conta dos mercados globais, em dia de eventos simbólicos",-1
"Pix bate novo recorde de transações diárias, com 73 mi de transferências",-1
Carro atinge capivara e bate de frente com ônibus em Ubatuba,-1
"Influenciadora da esquerda, Rita von Hunty reprova voto em Lula no 1º turno",-1
"Com lesão no tornozelo, Alcaraz desiste do Masters 1000 de Roma",-1
BC da China promete intensificar apoio para a economia,-1
Polícia prende suspeito de ter participado da tentativa de assalto em Guarapuava (PR),-1
BTG Pactual tem lucro recorrente 72% maior no 1º tri,-1
Petista e lulistas apoiaram PEC para 2º turno com 3 candidatos,-1
Eurovision mostra como a geopolítica internacional poderia ser mais lúdica,-1
"UE deveria confiscar reservas russas para reconstruir Ucrânia, diz Borrell",-1
"Presidente de Belarus acusa Ocidente de ""obsessão"" com ideias nazistas",-1
Ministro britânico da Defesa condena ações de Putin e seus generais,-1
Pacheco: 'Recebo muitos ataques. Tenho pena de quem é aliado do Bolsonaro',-1
Princípio de incêndio gera correria em restaurante onde mais de 220 pessoas celebravam o Dia das Mães,-1
"Rio Claro arrecada roupinhas, cobertores, caminhas e toalhas para animais",-1
"Caetano Veloso tem 'Odara', música de 1977, sintonizada pela Rádio Bita em single com a voz do cantor",-1
Contagem regressiva: seis dias para a maior feira do agronegócio do MS,-1
"Prédio comercial é evacuado durante incêndio no bairro do Itaigara, em Salvador",-1
Vídeo: Motorista em zigue-zague bate carro contra muro de concessionária em Ribeirão Preto,-1
Adolescente de 14 anos é agredida por alunas em escola estadual de Cabreúva,-1
"Belém amplia 4ª dose da vacina contra covid para novos grupos a partir de segunda-feira, 9",-1
"Mesmo após determinação da justiça, linhas de ônibus param de funcionar, em Campina Grande",-1
"Dia das Mães: cemitérios públicos ficam abertos na data, após 2 anos sem visitas na pandemia",-1
Homem é preso com jacarés à venda em via pública no Amazonas,-1
"Refis da Prefeitura de Piracicaba negocia R$ 40,7 mi de dívidas em dois meses; acordos somam 6,7 mil",-1
Passageiros do ônibus da dupla sertaneja prestam depoimento à Polícia Civil,-1
Pagar boletos pelo cartão de crédito pode ser uma boa funcionalidade,-1
Leclerc inaugura grid do GP de Miami em dobradinha com Sainz; Verstappen é o 3º,-1
"'Só quando Putin entender que não pode vencer poderemos acabar com esta guerra', afirma ex-diretor da CIA",-1
Encontro no Jacarezinho lembra um ano de ação que deixou 28 mortos,-1
Luiza faz show pela 1ª vez após morte de Maurílio,-1
"Deputado federal Pedro Vilela sofre acidente ao surfar na Praia de Jatiúca, em Maceió",-1
Corpo de adolescente que desapareceu com o irmão no Rio Negro é reconhecido pela família,-1
Comércio ilegal de mudas cítricas é interditado pela Defesa Agropecuária,-1
Estátuas de lutadores da Idade do Ferro são encontradas na Sardenha,-1
"Aos 20 anos, jovem é morta a facadas pelo marido em Cariacica",-1
Cantor sertanejo morto em acidente deixa esposa e filhos pequenos,-1
Homem com tornozeleira por homicídio é preso vendendo 96 aves silvestres,-1
Mulher é presa com 300 gramas maconha no ânus na Grande BH,-1
Vídeo: carro pega fogo e assusta moradores no bairro da Jatiúca,-1
"São João de Sapé volta depois de cinco anos e traz  Raniery Gomes Walkyria Santos, Eliane, Naiara Azevedo e Mari Fernandes",-1
"Grupo armado leva pânico a bar em Campinas, e DJ relata racismo e tiros",-1
"Venda de carros novos em Campinas fica no 'azul' pela 1º vez em 2022, mas cenário preocupa",-1
Aliados elogiam discursos lidos por Lula e Alckmin após polêmicas,-1
Resgate,-1
Posse,-1
Três homens assaltam relojoaria dentro de shopping em Belo Horizonte,-1
"Petrobras rende R$ 447 bi ao governo, cinco vezes o orçamento do Auxílio Brasil",-1
Ministério lança ação de vacinação em cidades fronteiriças,-1
Zelensky diz que 300 civis foram retirados de usina em Mariupol,-1
Ministério lança ação de vacinação em cidades fronteiriças,-1
Menino que caiu do 10º andar de prédio no ES recebe alta e deixa hospital,-1
Saiu! Confira quem poderá receber o Auxílio Brasil de R$ 400 em maio,-1
Vantagens para quem quitar a taxa de IPTU,-1
"Pagar boletos com cartão de crédito: vantagens, desvantagens e como fazer",-1
Apresentadora Luciana Ribeiro fala sobre seu primeiro dia das mães após gravidez,-1
"Quanto rende investir mil reais com a Selic em 12,75%?",-1
Receita de hambúrguer de costelinha para ninguém criticar,-1
Confira os 90 serviços e benefícios do MEU INSS,-1
Crédito consignado aos segurados com margem maior através do INSS,-1
Idosa e criança de 2 anos são atropeladas por caminhão em Santa Luzia,-1
Ucrânia diz que todas as mulheres e crianças foram retiradas de siderúrgica em Mariupol,-1
Instrução estabelece retorno de servidores a trabalho presencial,-1
Confira dica de 5 filmes para assistir com a mãe,-1
"Veterano do ""Casseta e Planeta"", Helio de La Peña faz show de stand up em Curitiba",-1
Janja transborda na pré-candidatura de Lula,-1
"Rússia diz que retirada de civis em Mariupol foi encerrada, e Zelenski fala em nova fase",-1
Doenças inflamatórias intestinais crescem quase 15% ao ano,-1
Forrozão 2022: nove atrações fazem parte da programação da festa que acontece em Aracaju,-1
"Sem novos casos e mortes, Acre já tem quase 123 mil pessoas curadas da Covid-19",-1
"Número de jovens emitindo título de eleitor bate recorde no TO e total de eleitores cresce 4,20%",-1
Dois assassinatos a tiros são registrados em Belém em menos de 24h,-1
"George Pérez, desenhista lendário dos quadrinhos da Marvel e da DC, morre aos 67 anos",-1
Defesa Civil emite alerta de inundação para cidades da Fronteira Oeste do RS; veja previsão do tempo,-1
"Jovem morre e vereador fica ferido em grave acidente, no agreste paraibano",-1
"Amazonas não registra mortes por Covid neste sábado (7), diz FVS",-1
"Mulher encontrada carbonizada no DF levou pelo menos 22 facadas, diz delegado",-1
Moradores denunciam encontro de peixes mortos no Rio Piracicaba,-1
"Ciclista atropelado por motorista embriagado na BR-343 deixa a UTI, mas segue internado",-1
"Vacina contra gripe: Jacareí começa a vacinar professores, PCDs e indígenas na próxima segunda-feira (9)",-1
Polícia Federal apreende cocaína em navio estrangeiro atracado no Porto de Rio Grande; VÍDEO,-1
Justiça proíbe realização de provas com animais em vaquejada no interior de SP,-1
Os rituais de beleza milenares que estão voltando à moda,-1
Santuário cria campanha para garantir alimentação de elefantas que serão transferidas para MT,-1
Caixa Tem: como baixar e se cadastrar no app de benefícios do governo federal,-1
Banir o leite gratuito das escolas quase arruinou Margaret Thatcher,-1
Profissionais da saúde são convocados em Nova Friburgo,-1
"Após mais de 3 horas de jogo, Alcaraz supera Djokovic e vai à final em Madri",-1
Cientistas criam filhotes de rato apenas com DNA de fêmea,-1
6 filmes de terror que aterrorizaram as salas de cinemas,-1
"Reino Unido inaugura o Queer Britain, seu primeiro museu LGTBQ+",-1
"Sobrevivente da 2ª Guerra, idosa pula de paraquedas; vídeo",-1
"Estrela britânica do YouTube é presa em Cosmódromo de Baikonur, diz Rússia",-1
"Quem é Alina Kabaeva, suposta namorada de Putin na mira de sanções da Europa?",-1
Ucrânia diz que todas as mulheres e crianças foram retiradas de siderúrgica de Mariupol,-1
Feira de artesanato traz apresentação de Zizi e Luiza Possi em Brasília,-1
Laranja Mecânica joga em Campo Largo na briga pela liderança,-1
"PT lança chapa de Lula e Geraldo Alckmin em SP: ""única via de esperança para o Brasil""",-1
Hoje na História: 1954 - Franceses são derrotados no Vietnã,-1
"Kassab consulta metade do PSD, e maioria tende a liberar apoio para presidente",-1
Presidente visita Fenasoja no interior gaúcho,-1
Os rituais de beleza milenares que estão voltando à moda,-1
CadÚnico: pré-cadastro pode ser feito pela internet. Veja como,-1
Shopping no Recife recebe encontro das raças Spitz Alemão e Yorkshire no mês das mães,-1
Aprenda a escolher as melhores cenouras na hora da compra,-1
Mães solo pagam pelo próprio presente no Dia das Mães em escolas,-1
"Empresário morre após ser baleado na cabeça em tentativa de assalto em Parnaíba, litoral do Piauí",-1
São Sebastião do Oeste é escolhida como 'Cidade Amiga' nos 110 anos de Divinópolis,-1
Professor viraliza na web ao incentivar alunos a responderem chamada com frases ditas por mães em escola de Goiânia; vídeo,-1
Polícia apreende veneno e armas em casa de suspeito de envenenamento de cães e gatos em MT,-1
FIFA 22: novas funções desafiadoras serão testadas em partidas online,-1
Garoto atira em irmão mais novo em Araucária,-1
Revitalização do corredor gastronômico da Bom Pastor será licitada no próximo semestre,-1
Veja programação de missas e visitações em cemitérios de João Pessoa,-1
Amazon toma decisão polêmica sobre funcionários que fazem aborto,-1
Tigresa diz que Janaina não representa negros e pobres,-1
Vídeo: gari cai de caminhão de lixo em alta velocidade,-1
Especialista mostra truque com fotos do iPhone; Bit Magazine fez o teste,-1
Dicas para alavancar seu negócio diante da nova era do empreendimento,-1
NVIDIA é multada em 28 milhões por mineração de criptomoedas,-1
99 pessoas são atendidas em ação descentralizada de Cadastro Único no bairro Maracanã,-1
Funcionário segue internado após inalar gás em estação do metrô de Fortaleza; outros dois receberam alta,-1
Trânsito sofre alterações em vias próximas aos cemitérios públicos de Belém no Dia das Mães,-1
Avó descobre tortura contra filha e neto de 3 anos após receber localização e resgatá-los em outra cidade: 'Queimaram as genitais dele com isqueiro',-1
Recife prorroga prazo de inscrição para seleção com 400 vagas para profissionais de educação,-1
Saiba quem são as vítimas do acidente que matou cinco pessoas na BR-262 no ES,-1
Polícia encontra plantação de maconha com mais de 100 pés em chácara de Pilar do Sul,-1
Turismo de MS apresenta indicativos de recuperação da atividade,-1
Duas pessoas ficam feridas após carro bater contra poste em Nova Odessa,-1
"Americano constrói a própria casa em um vilarejo flutuante no Rio Mississippi, nos EUA: ‘Somos parte da natureza’",-1
"Caminhão tomba e tem carga de inseticidas roubada, na Grande João Pessoa",-1
"Aedes aegypti: segundo LIRAa de 2022 registra índice de infestação de 4,6% em Ituiutaba",-1
"Ribeirão Preto, Franca, Sertãozinho e Barretos têm aumento de eleitores com 16 e 17 anos, diz TSE",-1
Caminhão perde o freio e atinge loja de piscinas em avenida de Limeira,-1
Três suspeitos são presos após roubarem carros e praticarem assaltos em Juiz de Fora e São João Nepomuceno,-1
Tutorial: como usar a função Roda do Twitter,-1
Empresário é multado por derrubar mata e abrir estrada ilegalmente,-1
Diário de bordo: Vila Velha com seus encantos e empreendimentos,-1
"Aedes aegypti: Governador Valadares tem índice de infestação de 4,3%",-1
Internos fazem reféns em unidade socioeducativa de SC,-1
Uberaba ganha ponto de coleta de lâmpadas compactas e tubulares no saguão da Prefeitura,-1
Turista cai em golpe após fazer reserva em perfil falso de pousada de luxo em Pirenópolis,-1
Força-tarefa fecha boate em Campo Grande e autua proprietário em R$ 5 mil por poluição sonora,-1
Frequentadores denunciam situação de insegurança em igreja de São Luís,-1
"Dezenas de bois são apreendidos em Abel Figueiredo, no PA",-1
"Carro capota, bate em árvore e deixa três homens feridos no Lago Norte, no DF",-1
Covid-19: mais de 5 mil crianças e adolescentes de Rio Claro não tomaram segunda dose da vacina,-1
"Pabblo Vittar, Duda Beat, Martinho da Vila e outros artistas participam de novo jingle de Lula, adaptado da campanha de 1989",-1
"Cadela com perfuração e filhote com sinais de envenenamento são achados mortos em Ribeirão Preto, SP",-1
Uma pessoa é ferida após atropelamento seguido de batida entre dois carros na Avenida Tancredo Neves,-1
"Após fim do período de chuvas, pecuaristas começam o confinamento dos bois em MT",-1
PSTU oficializa Cláudia Ribeiro como pré-candidata ao governo de Pernambuco em 2022,-1
Piauí registrou um novo caso de Covid-19 e um óbito pela doença em 24 horas,-1
Cemitérios recebem limpeza e segurança para o Dia das Mães em Belém,-1
Flipoços Virtual registra aumento de 20% nos acessos ao evento; festival se prepara para versão presencial,-1
Operário encerra jejum na Série B e deixa a pressão com o Criciúma,-1
"América-MG vence Atlético-MG, quebra jejum de seis anos e dispara no Brasileirão",-1
Motorista filma ônibus de dupla sertaneja a mais de 130 km/h,-1
Filme garante ter provas de que eleição de Joe Biden em 2020 foi fraudada,-1
Restaurantes esperam grande movimentação no primeiro Dia das Mães pós-pandemia,-1
"Aposta de Vassouras (RJ) fatura R$ 4,4 milhões da Mega-Sena",-1
Inep publica resultado dos recursos para isenção de taxa de inscrição no Enem,-1
Cadastro Único: quem mora sozinho pode se inscrever no programa?,-1
Empresas de tecnologia que oferecem capacitação gratuita,-1
Aposta de Vassouras (RJ) acerta números da Mega-Sena e leva R$ 4 milhões,-1
